,Description,Platform,Price,Product
1497,Block online calls to unapproved phone numbers.,Windows,Free to try,DialGuard
1498,Manage and monitor your Internet access and usage.,Windows,Free to try,Netfee Enterprise (32 bit)
1499,Protect your computer against all forms of cyber threats.,Windows,Free,9-lab Removal Tool (64-bit)
1500,Basic firewall configuration tool.,Mac,Free,NoobProof
1501,"Protect your passwords, files and folders on Mac.",Mac,Free to try,MacFort
1502,"Filter RDP sessions by machine name, IP, and Mac address.",Windows,Free,2X SecureRDP
1503,Use your fingerprint for authorizations while working with your HP notebook.,Windows,Free,HP SimplePass
1504,Eliminate a security vulnerability in Microsoft Windows 2000.,Windows,Free,Windows 2000 Protected Store Key Length Vulnerability Patch
1505,Encrypt your messages with this free utility.,Windows,Free,PlainText Crypto
1506,Record your working time and usage of your Internet connection.,Windows,Free,Alternate Timer
1507,Set up secure IPSec VPN tunnels.,Mac,Free,IPSecuritas
1508,Create and manage strong passwords securely on your PC and smartphone.,Windows,Free to try,Steganos Password Manager
1509,Protect files and folders from unauthorized use.,Windows,Free to try,Hide My Files
1510,Scan for malwares and virus threats online and keep your PC protected all the time.,Webware,Free,Bitdefender QuickScan
1511,Erase securely any file using encryption systems.,Windows,Free,Files Terminator Free Portable
1512,Use different methods in overwriting deleted files with random numbers.,Windows,Free,File Eraser
1513,Control Internet access and block unauthorized applications from running.,Windows,Free to try,BrowseControl
1514,Encrypt your Internet connection for security purpose.,Windows,Free,Kepard
1515,Block known pornography sites and scan and analyze images to protect your PC from pornographic photos.,Windows,Free to try,Photo No-No
1516,Protect your PC from viruses and malware.,Windows,Free to try,ISecure Internet Security
1517,Decrypt protected Adobe Acrobat PDF files.,Windows,Free to try,PDF Decrypter
1518,Protect your PC against ransomware.,Windows,Free,RansomFree
1519,Lock your desktop with an Android-like pattern-lock.,Windows,Free,9Locker
1520,Eliminate HTML Redlof virus from your computer.,Windows,Free,Redlof Remover
1521,"Control the start of programs, folders, disks, games, or Internet.",Windows,Free to try,Time Boss
1522,Filter and block improper Web sites.,Windows,Free,Kurupira Web Filter
1523,Turn your Android device into a remote spy camera that can see in the dark.,Android,Free,Night Vision
1524,Use hot keys to hide or close all open windows on your screen.,Windows,Free to try,Dreadlock Privacy
1525,Eliminate pop-up windows and the history with various features.,Windows,Free to try,Winwash A.S.C
1526,Enables the standards-based VPN server built into Mac OS X.,Mac,Free to try,EasyVPN
1527,Password protect your SD memory card.,Windows,Free,Free Password Protect SD Memory Card
1528,Test database functionality and security with generated simulation data.,Windows,Free to try,GS DataGenerator
1529,Route network traffic on your device to go through proxy servers.,Android,Free,Postern
1530,"Remove malware, viruses, and rootkits from your PC.",Windows,Free,RegRun Reanimator
1531,Create and manage secure passwords so that you can get back to enjoying your life online. ,Android,Free,bitwarden Password Manager
1532,Establish secure TCP/IP tunnel with compressed traffic.,Windows,Free to try,IPTunnelManager
1533,"Protect your PDF documents from unauthorized copying, printing, and distribution.",Windows,Free to try,Locklizard Safeguard PDF Writer
1534,Security patch to prevent Blaster Worm virus,Windows,Free,Microsoft Security Update
1535,Create protected disk on your PC which can be locked and unlocked with a password with ease.,Windows,Free,Secret Disk
1536,Block unwanted ads in Safari.,Windows,Free,AdBlock For Safari
1537,"Secure your online banking, shopping, and browsing.",Windows,Free,iBOX
1538,Protect you text files and files by embedding them on images.,Windows,Free,Image Steganography
1539,Execute runas commands from strongly encrypted files.,Windows,Free to try,TqcRunas
1540,"Manage startup files, registry keys, and values against Trojan attacks. ",Windows,Free,MJ Registry Watcher
1541,Securely store personal information.,Windows,Free,PINs
1542,Encrypt any file using powerful encryption mechanism.,Windows,Free,TripleDES File Encryptor
1543,Change your network card's MAC address (Ethernet).,Mac,Free to try,MacAppStuff Spoof MAC
1544,"Secure your internet connection, watch sites restricted in your region.",Linux,Free,Vpn One Click Linux
1545,stops adds from showing in any browser,Mac,Free,Mac-Zone Junk Stopper Light
1546,Hide your IP address and protect your computer from intruders,Windows,Free to try,Jordy Proxy Changer
1547,Record everything happening on your computer and observe it onsite or remotely.,Windows,Free,iSam (64 bit)
1548,"Hide your MAC Address from hackers, your ISP, WiFi networks, online games.",Windows,Free to try,Change MAC Address
1549,Block ads on your Mac OS X.,Mac,Free to try,Adguard
1550,Official tool for removing the Flashback malware.,Mac,Free,Apple Flashback malware removal tool
1551,"Store, organize, and protect your personal information.",Windows,Free,Secure Data Organizer
1552,Restrict the internet usage by blocking predefined websites on your work environment.,Windows,Free to try,WebAllow
1553,Recover lost or forgotten passwords (including Master Password) of the Opera browser.,Windows,Free to try,Opera Password Recovery
1554,Protect your PC from harmful viruses and hackers.,Windows,Free to try,SystemCare 3
1555,Retrieve and expose AIM username and password information quickly.,Windows,Free to try,Atomic AIM Password Recovery
1556,"Protect your PC against viruses, trojans, worms, backdoors, spyware, rootkits, and other malware.",Windows,Free to try,Protector Plus Professional
1557,Lock Windows using a Bluetooth device.,Windows,Free to try,Bluetooth Passport Standard for Vista
1558,"Encrypt your instant messages, e-mails, and texts.",Windows,Free to try,Centricorp's Base 64 Encoder and Decoder
1559,Detect the latest viruses and malware.,Windows,Free to try,Innobate AntiVirus Basic
1560,Trace Internet browse history and find out what Web sites users visited.,Windows,Free to try,AntlerTek Internet History Analyzer
1561,Manage Windows-based computers remotely over secure SSH sessions.,Windows,Free to try,Pragma Fortress SSH Server
1562,Deactivate unwanted functions and have full control over privacy settings under Windows 10.,Windows,Free,ShutUp10
1563,"Eliminate Trojan horses, worms, adware, and spyware.",Windows,Free to try,SafeReturner Plus
1564,"Determine the MD5, CRC32, and SHA-1 hash value of a file.",Windows,Free to try,HashOnClick
1565,Protect data on USB devices by fast and secure encryption or disguise.,Windows,$29.95,USB Encryptor
1566,Windows NT update,Windows,Free,Microsoft Windows NT 4.0 Service Pack 4 Symbols High Encryption
1567,Automatically fills in on-line forms and remembers passwords for you,Windows,Free,Gator
1568,Recover passwords in Lotus 1-2-3 files for all security levels like open and unlock.,Windows,Free to try,Lotus 1-2-3 Password
1569,Organize files and protect them from unauthorized access and use.,Windows,Free,The Vault
1570,"Protect your sensitive data, passwords, and credit card numbers from keyloggers.",Windows,Free to try,CoDefender
1571,Recover password and e-mail account information.,Windows,Free to try,Outlook Express and Windows Mail Password Recovery
1572,Protect your USB drives from virus attacks.,Windows,Free,Ninja Pendisk
1573,"Restrict usage of CD, DVD, or USB drive.",Windows,Free to try,Removable Media Lock
1574,Secure your PC and provide an optimal and undisturbed gaming environment.,Windows,Free to try,GameGuard Personal
1575,"Find your proxy, check the status, and modify its settings.",Windows,Free to try,Super Proxy Helper
1576,"Connect your smartphones, tablets, and computers into a mobile security system.",Android,Free,TrackView Video Monitoring
1577,Restrict access to your PC by setting up the desired access control level for each user.,Windows,Free to try,Advanced Security Level
1578,Block undetectable keyloggers and dangerous zero-day malware.,Windows,Free to try,SpyShelter Premium
1579,Protect your desktop and prevent people from accessing your desktop.,Windows,Free to try,Advanced Desktop Locker Home Edition
1580,Store all passwords in highly-encrypted database locked with single master password and/or key file.,Windows,Free,KeePass Portable
1581,Recover or remove lost and forgotten passwords.,Windows,Free to try,MYOB Password Recovery
1582,Recover login and form data saved in IE cache.,Windows,Free to try,Internet Explorer Password
1583,Lock USB Port to prevent data from leakage.,Windows,Free to try,GiliSoft USB Lock
1584,Recover password for Microsoft PowerPoint presentations.,Windows,Free to try,Daossoft PowerPoint Password Rescuer
1585,Remove spyware programs from your PC.,Windows,Free,SpyDig Free Edition
1586,Hide your IP address and Establish a VPN connection to 35+ Countries servers.,Windows,Free to try,Vpntraffic
1587,Assign password to any of your EXE files.,Windows,Free to try,Exe Password 2004
1588,Monitor and eliminate specific applications from your computer.,Windows,Free to try,Application Killer
1589,Monitor system status and network state quickly.,Mac,Free,Magican Monitor
1590,Wipe sensitive data fully from your hard drive.,Windows,Free to try,WipeClean
1591,Browse the web anonymously.,Windows,Free,Incognito VPN
1592,"Lock down folders, drives, and system settings over a network.",Windows,Free to try,Lockdown Plus PC
1593,Secure Computer without Antivirus and Firewall Software.,Windows,Free,Anti-Hacker
1594,What is a VPN? VPN or Virtual Private Network is a secure private network that helps you keep your online identity invisible by replacing your...,Windows,Free,hide.me VPN for Windows 10
1595,"Stop pop-ups as you surf, and configure the number of browsers to be opened.",Windows,Free to try,The Popup Blocker Wizard
1596,Encrypt and decrypt files in batches and manage secured archives.,Windows,Free,Lock Secret
1597,Store all of your passwords together securely so you never lose a password.,Windows,Free to try,Password Guardian
1598,Host a password management server compatible with KeePass for Windows.,Windows,Free to try,Pleasant Password Server
