,Description,Platform,Price,Product
2121,"Create and export 3D models to UZR, QuickTime, and Macromedia Flash.",Windows,Free to try,iModeller 3D Web Edition
2122,View and compare different MS SQL Server databases.,Windows,Free to try,AdeptSQL Diff
2123,Get the first release of ShapeStudio shape development environement and sample applications.,Windows,Free,Visio 2003 Software Development Kit (SDK)
2124,Enable your applications to interact with a CE device.,Windows,Free,CeSync Activex
2125,Generate sequence and call flow diagrams.,Windows,Free to try,EventStudio System Designer
2126,Batch convert your PDFs into a compatible text format.,Windows,Free to try,PDFapps Convert PDF to Text
2127,"Implement SQLPlus commands with command-line editing, query list view, and list view export.",Windows,Free to try,OraFSPlus SQL Editor
2128,Read and create index for your RFC documents with multiple features.,Windows,Free,RFC Reader
2129,"Create and manage Oracle databases, administrate tables, and views.",Windows,Free to try,DbXpert for Oracle
2130,Manage complex database environments and simplify everyday tasks.,Windows,Free,Quest Central for SQL Server
2131,Manage all SQLite3 database objects.,Windows,Free,SQLite3 database manager Lite
2132,"Develop your Web site, separate design from content, and reduce maintenance costs.",Windows,Free to try,EnVivo CMS Classic
2133,"Create DHTML menu, website tree, map, and index.",Windows,Free to try,Art HTML Listing
2134,Create designs for Web and desktop application user interfaces.,Windows,Free to try,Microsoft Expression Design 2
2135,Ease all of the tasks involved in test planning.,Windows,Free,Extended TestPlan
2136,Find words and learn how to use them.,Mac,Free to try,Word Menu
2137,Practice mock tests to ensure your success with IBM UML certification exam.,Windows,Free to try,Whizlabs OOAD Exam Simulator
2138,Enhance your Microsoft Access forms with intuitive rollover-type effects,Windows,Free to try,Mouse Over Effects
2139,Create User Interface Designs without any coding or scripting.,Windows,Free to try,GUI Design Studio Professional 
2140,Build desktop and Internet applications.,Windows,Free to try,SitePad Pro
2141,Show hard disk data.,Windows,Free,NT Disk Viewer
2142,Check if you have the latest Microsoft Dot Net 3.5 Framework installed on your computer.,Windows,Free,Dot Net Check
2143,Repair bugs and enhance functions of your MS SQL Server 2000 Reporting Services.,Windows,Free,SQL Server 2000 Reporting Services Service Pack 2 (SP2)
2144,Protect the affiliate links on your Web site from thieves.,Windows,Free,Auratech Affiliate Link Cloaker
2145,Recognize and process mouse gestures.,Windows,Free,Mouse Gestures
2146,Object-oriented BASIC interpreter.,Mac,Free,Chipmunk Basic
2147,Protect HTML pages and text files with password .,Windows,Free,Atrise HTMLock
2148,Incorporate analysis and documentation of measured data from databases.,Windows,Free to try,TrendAnalyzer
2149,Generate Microsoft Windows program installation files.,Windows,Free,InnoIDE
2150,Provide your applications with sending and receiving SMS via GSM modem functionality.,Windows,Free to try,GSMS ActiveX Control
2151,Add GPS support to your application.,Windows,Free to try,GPS ToolKit Pro
2152,Create and embed MS Office applications,Windows,Free to try,Office Viewer ActiveX Control
2153,Internet paging software for mobile phones and pagers,Windows,Purchase,WebGate
2154,Get a collection of popular MX extensions for creating Web sites in Dreamweaver.,Windows,Free to try,MX Kollection
2155,Enable visitors to search your Web site.,Windows,Free,Orca Search
2156,"Build your own tool windows, create menu commands, and add extensions to the new Visual Studio editor.",Windows,Free,Visual Studio 2010 SDK
2157,"Manage Oracle, MySQL, PostgreSQL, SQLServer, Sybase, Db2, MongoDB, MariaDB, and SQLite databases.",Windows,Free to try,DtSQL Portable
2158,Build cascading style sheet without write code.,Windows,Free,Arduo Css Editor
2159,Create setup files.,Windows,Free,Install Wizard Creator
2160,Deliver flexible Web forms and one-click publishing.,Windows,Free to try,CoffeeCup Web Form Builder
2161,Analyze resources hidden from normal public use.,Windows,Free to try,ResRipper
2162,Block attackers from controlling your Windows-based system.,Windows,Free,.NET Framework 2.0 SYSTEM.WEB.DLL and MSCOREE.DLL Security Update for Windows 2000/XP/2003 Server
2163,Convert your flash movie into an image.,Windows,Free,SWF To Image Library
2164,"Let this Web log tool build your site, organize and archive your posts, and publish your content automatically.",Mac,Free to try,Radio UserLand
2165,"Create Web pages with blogs, photo galleries, and rich text and host your web site.",Windows,Free to try,Blockstar
2166,Create a Web gallery and view images individually or within a slideshow.,Windows,Free,Pranas.NET Web Gallery Creator
2167,Upgrade your SQL Server 2005 with Service Pack 1.,Windows,Free,Microsoft SQL Server 2005 Service Pack 1 (64-bit)
2168,Create applications easily.,Windows,Free,Krypton Toolkit
2169,Simplify the process of writing and compiling programs.,Windows,Free,D Programming Language
2170,Understand MS Office XP Web Components.,Windows,Free,Microsoft Office XP Web Components
2171,Provide connectivity solution for ODBC-based applications to access PostgreSQL databases.,Windows,Free to try,PostgreSQL ODBC driver (32/64 bit)
2172,Enhance performance and streamline parallel application development.,Windows,Free to try,Intel Parallel Composer
2173,Convert monochromatic and RGB/5-6-5 coding bitmaps to C-arrays or hex-format.,Windows,Free to try,LCD Bitmap Converter
2174,Manage software development projects by tracking software bugs with problem reports.,Windows,Free to try,PR-Tracker
2175,View and enhance your animated MS PowerPoint 2002 and 2003 Web presentations.,Windows,Free,PowerPoint 2003/2002 Add-in: Office Animation Runtime
2176,Connect to different databases through JDBC drivers.,Windows,Free,DbVisualizer Portable
2177,Upgrade any edition of SQL Server 2008.,Windows,Free,Microsoft SQL Server 2008 Service Pack 2 (64-bit)
2178,Allow client-side date or timestamp input control.,Windows,Free,Tigra Calendar
2179,Select a COM port and send data to PC.,Windows,Free,RS-232 Ascii Translator
2180,Render PHP source code for database access and SOAP/JSON web services.,Windows,Free,RISE PHP for MySQL Code Generator
2181,"Debug, send, and receive data through serial line.",Windows,Free,SHDCom for Windows
2182,Select and generate color tags for your HTML files.,Windows,Free,HTML Coloring Guide
2183,Manage your images and generate thumbnails.,Windows,Free to try,Nail Gun Thumbnail Utility
2184,Control your Paradox and dBase databases.,Windows,Free to try,Orbit Database Manager
2185,Manage and simplify PHP applications development with Apache.,Windows,Free,BitNami for XAMPP
2186,Create custom MSI installation packages.,Windows,Free to try,EMCO MSI Package Builder Starter Edition
2187,"Design, develop, and test strip board projects. ",Windows,Free,LochMaster
2188,Make lines of text appear character by character accompanied by a pulse and then fade out.,Windows,Free,PulseText
2189,"Build, evaluate, and modify regular expressions.",Windows,Free,RegExBuilder
2190,Implement a crossword into your Web page.,Windows,Free,Word Hunter Crossword
2191,Retrieve joystick position and status.,Windows,Free to try,Joystick
2192,Create Web-connected experiences and Microsoft Silverlight-based applications.,Windows,Free to try,Microsoft Expression Blend 2 August Preview
2193,Check XML or XSL files for errors within the Visual Interdev environment.,Windows,Free to try,XMLCheck
2194,Search and find Web sites for broken links and get hints to fix them.,Windows,Free to try,Fast Link Checker
2195,Get and IDE for various XML technologies.,Windows,Free,Alchemist XML IDE Professional
2196,Enable your Visual Basic application with FTP controls.,Windows,Free to try,FTP Client Engine for Visual Basic
2197,Unwrap and recover wrapped oracle objects using pl/sql script.,Windows,Free to try,SoftDream Oracle UnWrapper
2198,Convert virtually to editable text.,Windows,Free to try,Grab Text
2199,Calculate checksums for files via a convenient drag-and-drop interface.,Mac,Free,Checksum
2200,Get an open source text editor.,Windows,Free,Notepad2 Turkce
2201,Create virtual COM ports and connect them locally or via the network.,Windows,Free to try,Advanced Virtual COM Port
2202,View and save theme's source code on your PC.,Windows,Free,T3 Visual Basic Theme Archive
2203,Install Visual studio Tools for Office runtime.,Windows,Free,Microsoft Visual Studio 2005 Tools for Office Second Edition Runtime (VSTO 2005 SE) (x86)
2204,Generate codes for inserting message boxes to your applications.,Windows,Free,VB.Net Message Box Wizard
2205,Explain how to run SQL statements from code using ADO .NET.,Windows,Free,Visual Basic .NET Code Sample: Create a Database
2206,Demonstrate Active Accessibility in Advanced Microsoft Visual Basic 6.0 Second Edition.,Windows,Free,Advanced Visual Basic 6.0 Second Edition Active Accessibility Sample Application
2207,Convert your PDF to popular HTML format.,Windows,Free to try,3A PDF to HTML Batch Converter
2208,Display the gangster machine gun writing your text message with bullets.,Windows,Free,Mmtommygunmessage Applet
2209,Connect to different databases through JDBC drivers.,Windows,Free,DbVisualizer (64-bit)
2210,Get a powerful text editor that can integrate with TeX System on your computer.,Windows,Free to try,WinEdt
2211,"Build, edit, and maintain your Web sites.",Windows,Free to try,Aurora Web Editor 2008 Professional
2212,Translate your Windows Forms applications using this add-in for Visual Studio .NET.,Windows,Free to try,Multi-Language Add-In for Visual Studio .NET (2003)
2213,"Get samples, command-line tools, and compilers for building applications and services.",Windows,Free,Microsoft .NET Framework SDK version 1.0a
2214,Analyze your Visual Basic for Application (VBA) applications for both performance and tracing.,Windows,Free to try,VBA Code Profiler
2215,"Develop Windows, EXE, HTML5, Android, E-learning, Flash with or without programming.",Windows,Free to try,Opus Pro
2216,Create shopping cart & online store solutions.,Windows,Free to try,eOrdering Complete
2217,Visually compare data between two SQL database tables.,Windows,Free,Data Comparisons Express
2218,"Create, edit, compile and merge RC scripts.",Windows,Free to try,Resource Builder
2219,Manage your site with a Web publishing system.,Windows,Free,Saurus CMS Free for Windows
2220,Compare two Oracle databases for differences.,Windows,Free to try,DBDiff for Oracle
2221,"Build, edit, and deploy PHP applications.",Windows,Free to try,VS.Php for Visual Studio 2008
2222,"Create and execute SQL queries, format the results to create reports, and export to HTML, TXT, and other file formats.",Windows,Free to try,Database Genius
2223,"Create charts, images, subreports, and crosstabs.",Windows,Free,iReport Designer
2224,Create and send HTML newsletters.,Windows,Free,PHP NewsLetter
2225,Customize toolbars and menus using GUI components and solutions.,Windows,Free to try,Professional User Interface Suite (Prof-UIS)
2226,Add GPS and mapping capabilities to applications developed in Visual Studio.,Windows,Free to try,Franson GpsTools SDK
